property,canceled,advance_time,arrival_year,arrival_month,arrival_week_number,arrival_day_of_month,weekend_stays,week_stays,num_adults,num_children,meal_package,booking_channel,is_returning,num_cancellations,num_not_canceled,reserved_room_code,assigned_room_code,num_changes,deposit_terms,wait_days,average_daily_rate,status,status_date
Resort Hotel,0,7,2017,January,4,27,1,2,1,0.0,BB,Online TA,0,0,0,A,D,0,No Deposit,0,43.0,Check-Out,2017-01-30
City Hotel,1,314,2015,August,35,27,0,2,2,0.0,BB,Groups,0,1,0,A,A,0,Non Refund,0,62.0,Canceled,2015-01-01
City Hotel,0,96,2015,November,47,21,2,4,1,0.0,BB,Groups,0,0,0,A,A,2,No Deposit,0,70.0,Check-Out,2015-11-27
Resort Hotel,0,0,2017,January,2,11,0,1,2,0.0,BB,Direct,0,0,0,A,A,0,No Deposit,0,44.0,Check-Out,2017-01-12
City Hotel,0,17,2015,December,52,25,0,0,2,0.0,BB,Direct,0,0,0,A,A,1,No Deposit,0,0.0,Check-Out,2015-12-25
Resort Hotel,1,89,2016,April,18,24,2,5,2,0.0,BB,Offline TA/TO,0,0,0,D,D,0,No Deposit,0,52.2,Canceled,2016-03-31
Resort Hotel,0,129,2016,May,22,22,2,1,2,0.0,BB,Online TA,0,0,0,D,E,0,No Deposit,0,71.7,Check-Out,2016-05-25
Resort Hotel,0,75,2015,October,43,20,0,5,3,0.0,BB,Offline TA/TO,0,0,0,A,C,0,No Deposit,0,67.15,Check-Out,2015-10-25
Resort Hotel,0,40,2015,November,46,11,0,4,1,0.0,BB,Corporate,0,0,0,A,A,2,No Deposit,0,36.0,Check-Out,2015-11-15
City Hotel,0,22,2015,September,38,16,2,4,2,0.0,BB,Online TA,0,0,0,A,E,0,No Deposit,0,117.67,Check-Out,2015-09-22
Resort Hotel,0,0,2016,March,10,3,0,1,2,0.0,BB,Online TA,1,0,1,A,D,0,No Deposit,0,43.0,Check-Out,2016-03-04
Resort Hotel,0,35,2016,May,19,2,1,2,2,0.0,BB,Online TA,0,0,0,F,F,1,No Deposit,0,105.0,Check-Out,2016-05-05
City Hotel,0,175,2017,August,32,8,0,3,2,1.0,BB,Direct,0,0,0,A,A,0,No Deposit,0,169.0,Check-Out,2017-08-11
City Hotel,1,144,2016,September,38,12,1,3,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,126.9,Canceled,2016-08-24
City Hotel,0,241,2017,August,31,2,0,2,2,1.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,148.5,Check-Out,2017-08-04
City Hotel,1,626,2016,November,46,7,1,2,2,0.0,BB,Groups,0,0,0,A,A,0,Non Refund,0,62.8,Canceled,2016-09-26
Resort Hotel,1,30,2017,January,4,27,0,2,2,0.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,78.0,Canceled,2017-01-12
Resort Hotel,0,88,2017,February,8,20,2,5,2,0.0,BB,Corporate,0,0,0,A,A,2,No Deposit,20,42.0,Check-Out,2017-02-27
City Hotel,0,270,2017,February,8,21,0,2,1,0.0,SC,Online TA,0,0,0,A,A,0,No Deposit,0,71.1,Check-Out,2017-02-23
City Hotel,0,1,2015,November,46,10,0,2,1,0.0,BB,Corporate,1,0,1,A,D,0,No Deposit,0,40.0,Check-Out,2015-11-12
City Hotel,0,84,2015,October,42,16,1,2,2,0.0,BB,Online TA,0,0,0,A,E,0,No Deposit,0,89.25,Check-Out,2015-10-19
City Hotel,1,46,2016,March,10,4,0,2,2,0.0,SC,Online TA,0,0,0,A,A,0,No Deposit,0,67.5,Canceled,2016-01-24
City Hotel,1,101,2017,June,23,10,0,1,2,0.0,BB,Direct,0,0,0,A,D,0,No Deposit,0,126.0,Canceled,2017-06-10
City Hotel,1,321,2015,September,36,3,0,2,2,0.0,BB,Groups,1,1,0,A,A,0,No Deposit,0,62.8,Canceled,2014-10-17
City Hotel,1,68,2016,February,8,17,0,2,2,0.0,BB,Groups,0,1,0,A,A,0,Non Refund,0,75.0,Canceled,2016-01-06
City Hotel,1,219,2017,June,23,9,1,2,2,0.0,BB,Offline TA/TO,0,0,0,A,A,0,Non Refund,0,105.0,Canceled,2017-04-21
Resort Hotel,0,2,2017,February,8,20,1,0,1,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,43.0,Check-Out,2017-02-21
Resort Hotel,0,221,2016,August,33,13,3,6,2,0.0,BB,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,95.2,Check-Out,2016-08-22
City Hotel,0,32,2017,February,9,26,2,0,2,0.0,BB,Offline TA/TO,0,0,0,A,A,1,No Deposit,0,75.0,Check-Out,2017-02-28
City Hotel,0,6,2017,May,18,2,0,1,1,0.0,BB,Corporate,0,0,0,A,A,0,No Deposit,0,95.0,Check-Out,2017-05-03
Resort Hotel,0,211,2016,September,36,3,1,1,2,0.0,BB,Online TA,0,0,0,E,F,2,No Deposit,0,94.4,Check-Out,2016-09-05
City Hotel,0,84,2016,October,45,31,1,3,2,0.0,SC,Online TA,0,0,0,A,A,0,No Deposit,0,79.43,Check-Out,2016-11-04
City Hotel,1,34,2015,December,50,8,0,2,1,0.0,BB,Offline TA/TO,0,1,0,A,A,0,Non Refund,0,90.0,Canceled,2015-11-06
City Hotel,0,0,2017,August,34,23,2,5,2,0.0,HB,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,112.1,Check-Out,2017-08-30
City Hotel,0,249,2017,May,21,25,0,3,2,0.0,BB,Online TA,0,0,0,B,A,1,No Deposit,0,123.05,Check-Out,2017-05-28
City Hotel,0,42,2015,November,45,4,0,3,2,0.0,BB,Offline TA/TO,0,0,0,D,D,0,No Deposit,0,60.0,Check-Out,2015-11-07
Resort Hotel,1,175,2017,June,24,14,0,3,2,0.0,BB,Online TA,0,0,0,E,E,0,No Deposit,0,140.0,Canceled,2017-03-08
Resort Hotel,0,49,2016,March,12,15,0,5,2,0.0,HB,Offline TA/TO,0,0,0,D,D,0,No Deposit,0,50.0,Check-Out,2016-03-20
City Hotel,1,127,2017,June,24,17,1,1,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,117.0,Canceled,2017-03-17
Resort Hotel,1,187,2016,August,36,30,1,5,2,0.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,149.33,Canceled,2016-04-08
City Hotel,0,19,2016,February,7,9,0,2,2,0.0,BB,Direct,0,0,0,D,D,0,No Deposit,0,71.7,Check-Out,2016-02-11
Resort Hotel,0,250,2017,August,33,13,2,2,2,0.0,BB,Offline TA/TO,0,0,0,A,A,1,No Deposit,0,104.85,Check-Out,2017-08-17
City Hotel,0,18,2015,December,50,6,2,0,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,107.0,Check-Out,2015-12-08
City Hotel,0,74,2016,August,36,29,1,4,2,0.0,SC,Offline TA/TO,0,0,0,A,A,1,No Deposit,0,72.25,Check-Out,2016-09-03
City Hotel,0,26,2017,February,6,11,2,1,2,0.0,BB,Offline TA/TO,0,0,0,A,D,0,No Deposit,0,75.0,Check-Out,2017-02-14
Resort Hotel,0,213,2016,May,21,16,1,1,2,0.0,HB,Groups,0,0,0,A,A,0,No Deposit,0,85.0,Check-Out,2016-05-18
City Hotel,0,12,2015,September,38,15,2,7,1,0.0,BB,Direct,0,0,0,A,A,0,No Deposit,0,130.22,Check-Out,2015-09-24
Resort Hotel,0,14,2017,August,32,6,1,0,2,2.0,BB,Online TA,0,0,0,C,C,0,No Deposit,0,249.0,Check-Out,2017-08-07
Resort Hotel,1,259,2015,September,38,17,0,3,1,0.0,BB,Groups,0,1,0,A,A,0,Non Refund,0,33.3,Canceled,2015-01-21
City Hotel,0,134,2016,June,25,18,0,1,2,0.0,SC,Online TA,0,0,0,A,A,0,No Deposit,0,116.1,Check-Out,2016-06-19
City Hotel,0,9,2017,April,17,29,2,1,2,0.0,BB,Direct,0,0,0,A,A,0,No Deposit,0,141.0,Check-Out,2017-05-02
City Hotel,1,104,2017,May,20,15,1,2,1,0.0,BB,Groups,0,0,0,A,A,0,Non Refund,0,160.0,Canceled,2017-01-31
City Hotel,0,17,2016,December,50,8,1,3,2,0.0,BB,Online TA,0,0,0,A,D,0,No Deposit,0,100.38,Check-Out,2016-12-12
Resort Hotel,0,5,2017,May,18,3,0,2,1,0.0,BB,Corporate,1,0,1,A,A,0,No Deposit,0,45.0,Check-Out,2017-05-05
Resort Hotel,0,160,2017,March,11,18,2,5,2,0.0,BB,Online TA,0,0,0,E,E,0,No Deposit,0,55.8,Check-Out,2017-03-25
City Hotel,1,47,2017,May,20,15,1,2,2,0.0,BB,Groups,0,0,0,A,A,0,No Deposit,0,125.0,Canceled,2017-03-29
City Hotel,1,133,2017,July,27,7,0,2,2,0.0,HB,Online TA,0,0,0,A,A,0,No Deposit,0,141.3,Canceled,2017-03-06
City Hotel,1,156,2017,April,17,26,0,3,2,0.0,BB,Groups,0,0,0,A,A,0,Non Refund,0,100.0,Canceled,2016-11-21
Resort Hotel,0,176,2017,August,33,18,0,2,2,2.0,HB,Direct,0,0,0,G,G,0,No Deposit,0,279.0,Check-Out,2017-08-20
Resort Hotel,0,6,2015,November,45,3,0,3,2,0.0,BB,Online TA,0,0,0,A,D,1,No Deposit,0,43.2,Check-Out,2015-11-06
Resort Hotel,0,1,2016,January,5,30,0,1,2,0.0,HB,Direct,0,0,0,A,D,0,No Deposit,0,66.0,Check-Out,2016-01-31
City Hotel,0,52,2017,January,5,31,0,5,2,2.0,BB,Online TA,0,0,0,F,F,0,No Deposit,0,140.8,Check-Out,2017-02-05
City Hotel,0,0,2015,August,34,16,2,1,2,0.0,BB,Direct,0,0,0,A,A,2,No Deposit,0,124.0,Check-Out,2015-08-19
Resort Hotel,0,42,2017,May,21,21,2,2,2,1.0,BB,Online TA,0,0,0,G,G,1,No Deposit,0,176.0,Check-Out,2017-05-25
City Hotel,0,323,2016,May,21,17,0,4,2,0.0,HB,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,112.0,Check-Out,2016-05-21
Resort Hotel,0,19,2017,February,6,9,0,3,2,0.0,BB,Offline TA/TO,0,0,0,E,E,0,No Deposit,0,50.0,Check-Out,2017-02-12
City Hotel,1,187,2016,July,28,8,0,2,2,0.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,105.3,Canceled,2016-01-03
City Hotel,1,54,2017,April,14,5,0,2,2,0.0,BB,Groups,0,0,0,A,A,0,Non Refund,0,110.0,Canceled,2017-02-13
City Hotel,0,1,2016,October,45,31,1,0,2,0.0,SC,Online TA,0,0,0,A,A,0,No Deposit,0,140.0,Check-Out,2016-11-01
City Hotel,0,2,2016,May,19,5,0,1,1,0.0,BB,Online TA,0,0,0,D,A,0,No Deposit,0,156.0,Check-Out,2016-05-06
City Hotel,1,216,2017,May,21,23,0,2,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,125.1,Canceled,2016-10-23
Resort Hotel,0,273,2017,August,32,7,3,7,2,0.0,HB,Direct,0,0,0,E,E,0,No Deposit,0,214.8,Check-Out,2017-08-17
City Hotel,0,0,2017,February,6,7,0,3,2,0.0,BB,Groups,1,0,3,A,A,2,No Deposit,0,68.33,Check-Out,2017-02-10
City Hotel,0,320,2016,August,34,18,0,2,2,0.0,HB,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,115.0,Check-Out,2016-08-20
City Hotel,0,21,2016,March,12,14,1,3,2,0.0,HB,Offline TA/TO,0,0,0,D,D,0,No Deposit,0,108.2,Check-Out,2016-03-18
Resort Hotel,1,52,2017,May,19,12,1,2,2,2.0,BB,Online TA,0,0,0,C,C,0,No Deposit,0,125.0,Canceled,2017-05-04
City Hotel,1,18,2017,February,6,11,2,2,2,1.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,91.8,Canceled,2017-01-27
City Hotel,0,46,2015,August,34,17,1,1,2,0.0,BB,Groups,0,0,0,A,A,0,No Deposit,0,62.0,Check-Out,2015-08-19
City Hotel,0,56,2016,October,41,5,0,4,2,0.0,BB,Online TA,0,0,0,E,E,0,No Deposit,0,123.84,Check-Out,2016-10-09
City Hotel,0,71,2016,December,49,2,1,2,2,0.0,BB,Offline TA/TO,0,0,0,A,D,0,No Deposit,0,75.0,Check-Out,2016-12-05
Resort Hotel,1,250,2016,May,21,16,3,7,2,0.0,BB,Online TA,0,0,0,E,E,0,No Deposit,0,79.2,Canceled,2015-11-17
City Hotel,0,2,2016,June,27,26,2,3,2,0.0,SC,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,63.75,Check-Out,2016-07-01
Resort Hotel,0,235,2017,July,27,3,4,10,2,0.0,BB,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,106.85,Check-Out,2017-07-17
Resort Hotel,0,82,2015,September,39,23,2,5,2,0.0,BB,Offline TA/TO,0,0,0,E,E,0,No Deposit,0,89.2,Check-Out,2015-09-30
City Hotel,0,118,2017,July,30,26,2,5,2,1.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,131.93,Check-Out,2017-08-02
City Hotel,0,109,2017,May,20,18,0,3,1,0.0,BB,Online TA,0,0,0,A,A,1,No Deposit,0,126.0,Check-Out,2017-05-21
Resort Hotel,0,33,2017,June,23,10,2,5,2,0.0,BB,Direct,0,0,0,D,D,0,No Deposit,0,130.0,Check-Out,2017-06-17
City Hotel,0,40,2017,June,24,14,0,3,2,0.0,BB,Groups,0,0,0,A,A,1,No Deposit,0,112.67,Check-Out,2017-06-17
City Hotel,0,247,2016,June,24,6,1,1,2,0.0,HB,Offline TA/TO,0,0,0,A,D,0,No Deposit,0,115.0,Check-Out,2016-06-08
City Hotel,0,27,2016,September,38,11,2,0,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,110.0,Check-Out,2016-09-13
Resort Hotel,1,127,2017,June,26,26,2,5,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,125.71,Canceled,2017-06-13
City Hotel,0,5,2017,May,19,13,2,2,2,0.0,SC,Online TA,0,0,0,A,A,0,No Deposit,0,145.0,Check-Out,2017-05-17
City Hotel,0,7,2015,October,44,28,0,2,1,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,92.4,Check-Out,2015-10-30
City Hotel,1,35,2016,August,34,17,0,3,2,2.0,BB,Online TA,0,0,0,G,G,0,No Deposit,0,214.76,Canceled,2016-07-13
City Hotel,1,295,2015,August,32,8,2,1,2,0.0,BB,Groups,0,1,0,A,A,0,No Deposit,0,62.8,Canceled,2015-01-01
City Hotel,1,91,2016,March,12,18,0,2,1,0.0,BB,Groups,0,0,0,A,A,0,Non Refund,20,75.0,Canceled,2016-02-03
City Hotel,0,132,2015,July,30,23,0,1,2,0.0,HB,Groups,0,0,0,A,A,0,No Deposit,0,90.0,Check-Out,2015-07-24
City Hotel,0,2,2016,December,51,12,1,5,2,0.0,SC,Online TA,0,0,0,A,A,1,No Deposit,0,68.5,Check-Out,2016-12-18
City Hotel,0,434,2017,June,22,3,2,1,1,0.0,BB,Groups,0,0,0,A,A,0,No Deposit,0,0.0,Check-Out,2017-06-06
City Hotel,1,86,2016,December,50,8,0,3,2,2.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,122.0,Canceled,2016-09-13
Resort Hotel,0,61,2017,July,28,10,4,10,2,0.0,HB,Offline TA/TO,0,0,0,D,D,0,No Deposit,0,171.53,Check-Out,2017-07-24
Resort Hotel,0,1,2017,April,16,21,1,2,1,0.0,BB,Direct,0,0,0,A,D,0,No Deposit,0,74.6,Check-Out,2017-04-24
Resort Hotel,0,1,2016,October,43,20,0,0,1,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,0.0,Check-Out,2016-10-20
City Hotel,0,142,2017,August,31,5,2,2,2,0.0,BB,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,80.1,Check-Out,2017-08-09
Resort Hotel,1,277,2016,June,25,12,2,2,2,0.0,Undefined,Groups,0,0,0,A,A,0,Non Refund,0,110.0,Canceled,2016-03-29
Resort Hotel,1,166,2015,July,29,15,0,2,2,0.0,FB,Groups,0,24,0,A,A,0,Non Refund,0,121.5,Canceled,2015-04-28
City Hotel,1,245,2016,October,44,28,1,2,3,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,128.7,Canceled,2016-07-11
City Hotel,1,587,2017,February,7,16,0,1,1,0.0,BB,Groups,0,0,0,A,A,0,Non Refund,0,59.0,Canceled,2015-10-21
City Hotel,0,92,2017,May,18,2,0,3,2,0.0,BB,Direct,0,0,0,A,A,0,No Deposit,0,108.0,Check-Out,2017-05-05
City Hotel,1,88,2015,September,39,26,2,2,2,0.0,BB,Groups,0,0,0,A,A,0,Non Refund,0,170.0,Canceled,2015-08-21
City Hotel,0,7,2017,January,1,3,0,3,3,0.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,165.0,Check-Out,2017-01-06
City Hotel,0,136,2016,June,27,30,1,3,2,0.0,HB,Online TA,0,0,0,A,A,1,No Deposit,0,123.25,Check-Out,2016-07-04
Resort Hotel,0,10,2017,January,5,30,1,0,1,0.0,BB,Offline TA/TO,1,0,3,A,D,0,No Deposit,0,37.0,Check-Out,2017-01-31
City Hotel,1,50,2016,March,10,5,2,2,2,0.0,BB,Online TA,0,0,0,B,B,1,No Deposit,0,65.66,Canceled,2016-02-09
City Hotel,1,303,2017,August,33,16,0,1,1,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,99.9,Canceled,2017-02-03
City Hotel,1,304,2016,November,45,3,0,3,2,0.0,BB,Offline TA/TO,0,0,0,A,A,0,Non Refund,0,89.0,Canceled,2016-02-01
Resort Hotel,0,80,2016,April,16,14,2,5,2,0.0,BB,Offline TA/TO,0,0,0,D,D,0,No Deposit,0,48.75,Check-Out,2016-04-21
City Hotel,0,47,2017,February,8,21,0,3,1,0.0,BB,Groups,0,0,0,A,A,3,No Deposit,0,65.0,Check-Out,2017-02-24
City Hotel,0,28,2015,October,44,29,0,1,1,0.0,BB,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,130.0,Check-Out,2015-10-30
Resort Hotel,1,117,2016,August,36,30,0,3,2,2.0,BB,Direct,0,0,0,G,G,2,No Deposit,0,246.67,Canceled,2016-05-10
Resort Hotel,0,32,2016,April,17,19,0,1,1,0.0,BB,Corporate,0,0,0,A,E,0,No Deposit,0,50.0,Check-Out,2016-04-20
City Hotel,1,25,2017,April,16,17,1,0,2,0.0,SC,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,89.0,Canceled,2017-03-24
Resort Hotel,0,166,2017,April,15,10,3,10,2,0.0,BB,Direct,1,0,1,E,E,0,No Deposit,0,62.1,Check-Out,2017-04-23
City Hotel,0,1,2016,July,30,20,0,1,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,111.0,Check-Out,2016-07-21
City Hotel,0,86,2016,March,13,23,0,3,2,0.0,BB,Offline TA/TO,0,0,0,A,A,0,No Deposit,0,40.67,Check-Out,2016-03-26
City Hotel,1,65,2017,August,35,31,0,1,2,0.0,SC,Online TA,0,0,0,A,A,0,No Deposit,0,140.0,Canceled,2017-07-07
City Hotel,0,124,2016,April,15,4,1,3,1,0.0,HB,Groups,0,0,0,A,A,1,No Deposit,0,70.0,Check-Out,2016-04-08
City Hotel,1,13,2017,May,18,2,0,2,1,0.0,SC,Online TA,0,0,0,A,A,0,No Deposit,0,120.0,Canceled,2017-04-20
City Hotel,0,11,2016,November,48,22,0,4,2,0.0,BB,Direct,0,0,0,A,A,0,No Deposit,0,80.07,Check-Out,2016-11-26
City Hotel,0,21,2015,December,52,25,2,3,2,0.0,BB,Offline TA/TO,0,0,0,A,D,0,No Deposit,0,58.0,Check-Out,2015-12-30
City Hotel,0,4,2016,September,39,22,0,1,2,0.0,BB,Online TA,0,0,0,D,B,0,No Deposit,0,149.38,Check-Out,2016-09-23
City Hotel,1,115,2017,January,3,20,0,2,2,0.0,SC,Online TA,0,0,0,A,A,0,No Deposit,0,79.2,Canceled,2016-09-29
City Hotel,0,4,2016,November,47,14,1,0,1,0.0,BB,Direct,1,1,28,E,E,0,No Deposit,0,106.0,Check-Out,2016-11-15
City Hotel,0,23,2016,July,31,27,0,1,2,0.0,SC,Online TA,0,0,0,A,A,0,No Deposit,0,139.0,Check-Out,2016-07-28
City Hotel,0,26,2016,June,25,16,0,3,3,0.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,177.0,Check-Out,2016-06-19
City Hotel,1,105,2017,May,18,1,1,3,2,0.0,SC,Online TA,0,0,0,A,A,0,No Deposit,0,108.0,Canceled,2017-01-30
City Hotel,0,17,2015,October,41,8,0,2,1,0.0,BB,Direct,0,0,0,A,E,0,No Deposit,0,109.0,Check-Out,2015-10-10
Resort Hotel,0,1,2017,June,22,2,0,1,2,0.0,BB,Direct,0,0,0,A,A,0,No Deposit,0,85.0,Check-Out,2017-06-03
Resort Hotel,0,1,2016,October,42,12,0,1,1,0.0,BB,Direct,0,0,0,E,E,1,No Deposit,0,55.0,Check-Out,2016-10-13
City Hotel,0,152,2017,August,31,4,1,2,2,0.0,BB,Direct,0,0,0,A,A,0,No Deposit,0,112.5,Check-Out,2017-08-07
Resort Hotel,1,334,2017,July,27,5,1,4,2,0.0,HB,Direct,0,0,0,A,A,1,No Deposit,0,123.38,Canceled,2017-06-26
City Hotel,1,114,2016,July,27,1,1,2,1,0.0,BB,Offline TA/TO,0,0,0,A,A,0,Non Refund,0,75.0,Canceled,2016-03-16
City Hotel,0,90,2017,May,20,14,2,0,2,0.0,BB,Direct,0,0,0,A,F,0,No Deposit,0,117.0,Check-Out,2017-05-16
City Hotel,0,1,2015,September,37,6,2,0,1,0.0,BB,Groups,0,0,0,A,D,0,No Deposit,0,75.0,Check-Out,2015-09-08
City Hotel,1,365,2015,October,42,17,1,1,2,0.0,BB,Groups,0,1,0,A,A,0,Non Refund,0,62.8,Canceled,2015-01-30
City Hotel,1,315,2017,July,30,28,1,2,2,0.0,SC,Online TA,0,0,0,A,A,0,No Deposit,0,89.1,Canceled,2016-11-09
Resort Hotel,0,1,2016,March,12,19,1,1,2,2.0,BB,Online TA,0,0,0,G,G,0,No Deposit,0,103.0,Check-Out,2016-03-21
City Hotel,0,8,2016,October,45,30,2,3,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,127.4,Check-Out,2016-11-04
City Hotel,1,153,2015,August,32,3,1,2,2,0.0,BB,Groups,0,1,0,A,A,1,No Deposit,0,12.0,Canceled,2015-06-15
City Hotel,1,88,2015,September,39,26,2,2,2,0.0,BB,Groups,0,0,0,A,A,0,Non Refund,0,170.0,Canceled,2015-09-09
Resort Hotel,0,3,2015,December,50,6,1,0,2,0.0,BB,Offline TA/TO,0,0,0,D,D,0,No Deposit,0,38.0,Check-Out,2015-12-07
Resort Hotel,0,133,2016,May,22,26,2,5,2,0.0,BB,Offline TA/TO,0,0,0,D,D,0,No Deposit,0,68.4,Check-Out,2016-06-02
Resort Hotel,0,9,2016,September,39,18,1,0,1,0.0,BB,Groups,0,0,0,E,E,0,No Deposit,0,90.0,Check-Out,2016-09-19
City Hotel,1,247,2016,October,44,28,1,2,2,0.0,BB,Groups,0,0,0,A,A,0,Non Refund,0,110.0,Canceled,2016-03-15
Resort Hotel,1,144,2017,April,16,16,1,0,2,0.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,54.0,Canceled,2017-02-27
Resort Hotel,0,6,2016,July,31,29,1,2,1,0.0,BB,Direct,0,0,0,A,C,0,No Deposit,0,182.0,Check-Out,2016-08-01
Resort Hotel,0,30,2017,February,7,16,2,3,1,0.0,BB,Direct,0,0,0,A,A,2,No Deposit,0,40.5,Check-Out,2017-02-21
City Hotel,1,122,2017,January,4,28,2,5,2,1.0,BB,Online TA,0,0,0,A,A,0,No Deposit,0,103.7,Canceled,2016-10-26
Resort Hotel,0,134,2016,July,29,14,2,5,2,0.0,HB,Offline TA/TO,0,0,0,E,E,0,No Deposit,0,144.9,Check-Out,2016-07-21
City Hotel,1,363,2015,October,42,15,0,2,2,0.0,BB,Groups,0,1,0,A,A,0,Non Refund,0,62.0,Canceled,2015-01-01
Resort Hotel,1,25,2017,July,29,16,2,1,2,0.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,210.0,Canceled,2017-07-07
City Hotel,0,190,2017,April,18,30,1,0,2,0.0,BB,Online TA,0,0,0,A,A,3,No Deposit,0,99.0,Check-Out,2017-05-01
Resort Hotel,0,47,2015,October,43,19,1,4,2,0.0,HB,Groups,0,0,0,A,A,0,No Deposit,47,76.8,Check-Out,2015-10-24
City Hotel,0,140,2017,June,26,28,0,3,2,3.0,BB,Online TA,0,0,0,F,F,1,No Deposit,0,220.0,Check-Out,2017-07-01
City Hotel,1,608,2017,March,10,9,0,2,2,0.0,BB,Groups,0,0,0,A,A,0,Non Refund,0,62.0,Canceled,2015-10-21
Resort Hotel,0,54,2016,July,30,18,3,7,3,0.0,HB,Direct,0,0,0,D,D,0,No Deposit,0,239.0,Check-Out,2016-07-28
Resort Hotel,0,307,2017,July,27,8,2,1,1,2.0,BB,Online TA,0,0,0,F,F,0,No Deposit,0,168.6,Check-Out,2017-07-11
City Hotel,0,150,2016,June,25,16,0,3,2,0.0,HB,Offline TA/TO,0,0,0,A,A,2,No Deposit,0,45.0,Check-Out,2016-06-19
City Hotel,1,38,2017,January,2,14,0,1,1,0.0,BB,Corporate,0,0,0,A,A,0,Non Refund,0,75.0,Canceled,2016-12-07
City Hotel,0,43,2016,October,42,15,2,4,2,0.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,145.2,Check-Out,2016-10-21
Resort Hotel,0,152,2017,April,14,5,1,4,1,0.0,BB,Groups,0,0,0,A,A,3,No Deposit,0,42.0,Check-Out,2017-04-10
Resort Hotel,0,13,2016,October,44,28,0,2,2,0.0,HB,Online TA,0,0,0,D,D,0,No Deposit,0,120.0,Check-Out,2016-10-30
Resort Hotel,0,59,2015,August,36,30,2,5,2,0.0,BB,Online TA,0,0,0,D,D,0,No Deposit,0,138.86,Check-Out,2015-09-06
City Hotel,0,1,2016,November,47,16,0,3,2,0.0,SC,Online TA,0,0,0,A,A,0,No Deposit,0,104.0,Check-Out,2016-11-19
City Hotel,1,296,2017,July,30,28,2,3,2,2.0,BB,Online TA,0,0,0,F,F,0,No Deposit,0,183.08,Canceled,2017-04-30
City Hotel,0,29,2017,January,3,18,0,3,1,0.0,BB,Groups,0,0,0,A,A,0,No Deposit,0,65.0,Check-Out,2017-01-21
Resort Hotel,1,14,2016,March,12,15,2,5,2,0.0,BB,Offline TA/TO,0,0,0,E,E,0,No Deposit,0,45.0,Canceled,2016-03-05
Resort Hotel,0,82,2016,December,50,7,0,4,2,0.0,BB,Groups,0,0,0,A,A,0,No Deposit,0,39.3,Check-Out,2016-12-11
City Hotel,1,169,2017,June,23,8,0,3,2,0.0,BB,Offline TA/TO,0,0,0,A,A,0,Non Refund,0,170.0,Canceled,2016-12-21
City Hotel,0,0,2017,May,19,10,0,1,2,0.0,BB,Direct,0,0,0,A,C,0,No Deposit,0,150.0,Check-Out,2017-05-11
Resort Hotel,1,2,2016,May,21,20,0,2,2,0.0,BB,Online TA,0,0,0,A,D,0,No Deposit,0,89.0,Canceled,2016-05-18
City Hotel,1,295,2015,August,32,8,2,2,2,0.0,BB,Groups,0,1,0,A,A,0,No Deposit,0,62.0,Canceled,2015-07-06
City Hotel,1,275,2016,June,23,4,1,1,2,0.0,BB,Offline TA/TO,0,0,0,A,A,0,Non Refund,69,62.8,Canceled,2015-11-11
Resort Hotel,1,167,2016,August,32,1,1,5,2,0.0,HB,Online TA,0,0,0,A,A,0,No Deposit,0,192.0,Canceled,2016-03-10
City Hotel,1,174,2015,October,41,10,1,1,2,0.0,BB,Offline TA/TO,0,0,0,A,A,0,Non Refund,0,70.0,Canceled,2015-08-31
